Period,value,series,category,year,change_from_2019_avg
2022-09-01,140754.0,high_propensity,type,2022,30.72803150386369
2022-10-01,142323.0,high_propensity,type,2022,32.18527095304142
2020-01-01,178206.0,not_high_propensity,type,2020,-3.9373403613997744
2020-02-01,188598.0,not_high_propensity,type,2020,1.664508953237968
2020-03-01,165345.0,not_high_propensity,type,2020,-10.87011403687668
2020-04-01,156364.0,not_high_propensity,type,2020,-15.711358137604314
2020-05-01,203128.0,not_high_propensity,type,2020,9.496963778265528
2020-06-01,257847.0,not_high_propensity,type,2020,38.993460376385485
2020-07-01,377529.0,not_high_propensity,type,2020,103.50852289317478
2020-08-01,326983.0,not_high_propensity,type,2020,76.26149869593851
2020-09-01,293329.0,not_high_propensity,type,2020,58.120174905059116
2020-10-01,276561.0,not_high_propensity,type,2020,49.081317196451955
2020-11-01,262793.0,not_high_propensity,type,2020,41.6596215301767
2020-12-01,235863.0,not_high_propensity,type,2020,27.14289693017724
2021-01-01,323840.0,not_high_propensity,type,2021,74.56725192958878
2021-02-01,285785.0,not_high_propensity,type,2021,54.05355142260847
2021-03-01,303189.0,not_high_propensity,type,2021,63.43524748419001
2021-04-01,331618.0,not_high_propensity,type,2021,78.76001405134132
2021-05-01,341702.0,not_high_propensity,type,2021,84.19583472963298
2021-06-01,304108.0,not_high_propensity,type,2021,63.93063812315768
2021-07-01,301562.0,not_high_propensity,type,2021,62.558206603231994
2021-08-01,289083.0,not_high_propensity,type,2021,55.83135156114536
2021-09-01,292424.0,not_high_propensity,type,2021,57.632331022288994
2021-10-01,288799.0,not_high_propensity,type,2021,55.67826022113793
2021-11-01,287224.0,not_high_propensity,type,2021,54.82925014891368
2021-12-01,286266.0,not_high_propensity,type,2021,54.31283640339569
2022-01-01,292364.0,not_high_propensity,type,2022,57.59998778144235
2022-02-01,283527.0,not_high_propensity,type,2022,52.83636745874666
2022-03-01,285236.0,not_high_propensity,type,2022,53.75761076886173
2022-04-01,289664.0,not_high_propensity,type,2022,56.14454194334364
2022-05-01,285057.0,not_high_propensity,type,2022,53.66112010033592
2022-06-01,276608.0,not_high_propensity,type,2022,49.106652735115155
2022-07-01,285972.0,not_high_propensity,type,2022,54.154354523247164
2022-08-01,282794.0,not_high_propensity,type,2022,52.44124086640356
2022-09-01,286821.0,not_high_propensity,type,2022,54.61201138122709
2022-10-01,290511.0,not_high_propensity,type,2022,56.60112069329535
2020-01-01,279273.0,us_total,type,2020,-4.743339831059129
2020-02-01,300490.0,us_total,type,2020,2.4935235922020467
2020-03-01,260899.0,us_total,type,2020,-11.010490160464835
2020-04-01,233008.0,us_total,type,2020,-20.523774684109906
2020-05-01,297093.0,us_total,type,2020,1.334847763912552
2020-06-01,380603.0,us_total,type,2020,29.819103996016093
2020-07-01,552214.0,us_total,type,2020,88.35355132265387
2020-08-01,486402.0,us_total,type,2020,65.90586995339032
2020-09-01,437285.0,us_total,type,2020,49.15265221476945
2020-10-01,412450.0,us_total,type,2020,40.68173252222614
2020-11-01,395669.0,us_total,type,2020,34.95793532631033
2020-12-01,347372.0,us_total,type,2020,18.48440972168927
2021-01-01,481995.0,us_total,type,2021,64.40269527712545
2021-02-01,427441.0,us_total,type,2021,45.79498225489845
2021-03-01,453684.0,us_total,type,2021,54.74615380679754
2021-04-01,490008.0,us_total,type,2021,67.13583316705295
2021-05-01,500485.0,us_total,type,2021,70.70941181085307
2021-06-01,451903.0,us_total,type,2021,54.13867613526867
2021-07-01,447318.0,us_total,type,2021,52.57478780064773
2021-08-01,430758.0,us_total,type,2021,46.926371045724544
2021-09-01,433037.0,us_total,type,2021,47.70371052546307
2021-10-01,430737.0,us_total,type,2021,46.91920819839041
2021-11-01,431874.0,us_total,type,2021,47.307025218338936
2021-12-01,420388.0,us_total,type,2021,43.38928881453171
2022-01-01,430729.0,us_total,type,2022,46.916479494644065
2022-02-01,418169.0,us_total,type,2022,42.63241461289074
2022-03-01,418542.0,us_total,type,2022,42.75964042506383
2022-04-01,424911.0,us_total,type,2022,44.93202969511852
2022-05-01,422587.0,us_total,type,2022,44.13934125680684
2022-06-01,412881.0,us_total,type,2022,40.82874143656019
2022-07-01,427241.0,us_total,type,2022,45.726764661239955
2022-08-01,422582.0,us_total,type,2022,44.13763581696538
2022-09-01,427575.0,us_total,type,2022,45.84068804264964
2022-10-01,432834.0,us_total,type,2022,47.6344696678997
2020-01-01,43982.0,northeast,region,2020,-7.726198302026653
2020-02-01,48370.0,northeast,region,2020,1.4797823684909908
2020-03-01,39444.0,northeast,region,2020,-17.246877491363268
2020-04-01,31490.0,northeast,region,2020,-33.9342909492706
2020-05-01,42130.0,northeast,region,2020,-11.61167601437822
2020-06-01,54444.0,northeast,region,2020,14.222974390533874
2020-07-01,75922.0,northeast,region,2020,59.283606305159665
2020-08-01,72796.0,northeast,region,2020,52.7252891729723
2020-09-01,68138.0,northeast,region,2020,42.95285116858051
2020-10-01,64488.0,northeast,region,2020,35.2951872106522
2020-11-01,61844.0,northeast,region,2020,29.748101318936467
2020-12-01,52150.0,northeast,region,2020,9.410185042729072
2021-01-01,73095.0,northeast,region,2021,53.35258822048479
2021-02-01,64442.0,northeast,region,2021,35.19867966488105
2021-03-01,66498.0,northeast,region,2021,39.512147362826425
2021-04-01,70474.0,northeast,region,2021,47.85375610165462
2021-05-01,69089.0,northeast,region,2021,44.94803977789278
2021-06-01,65561.0,northeast,region,2021,37.54633061527058
2021-07-01,66662.0,northeast,region,2021,39.85621774340183
2021-08-01,66258.0,northeast,region,2021,39.00862973271607
2021-09-01,64875.0,northeast,region,2021,36.10710938920515
2021-10-01,66504.0,northeast,region,2021,39.52473530357918
2021-11-01,65293.0,northeast,region,2021,36.98406926164735
2021-12-01,64899.0,northeast,region,2021,36.157461152216186
2022-01-01,66733.0,northeast,region,2022,40.005175042309475
2022-02-01,63770.0,northeast,region,2022,33.78883030057206
2022-03-01,63728.0,northeast,region,2022,33.70071471530275
2022-04-01,62827.0,northeast,region,2022,31.810425612263458
2022-05-01,63420.0,northeast,region,2022,33.05453375666112
2022-06-01,61109.0,northeast,region,2022,28.206078576723502
2022-07-01,63303.0,northeast,region,2022,32.80906891198232
2022-08-01,62173.0,northeast,region,2022,30.438340070212742
2022-09-01,63761.0,northeast,region,2022,33.76994838944292
2022-10-01,62196.0,northeast,region,2022,30.48659384309832
2020-01-01,45709.0,midwest,region,2020,-6.454462662487172
2020-02-01,49329.0,midwest,region,2020,0.9540311825279559
2020-03-01,42689.0,midwest,region,2020,-12.635029350869956
2020-04-01,40301.0,midwest,region,2020,-17.522179434266675
2020-05-01,49309.0,midwest,region,2020,0.9131002773068778
2020-06-01,69701.0,midwest,region,2020,42.64625124071806
2020-07-01,108230.0,midwest,region,2020,121.49759360386388
2020-08-01,87033.0,midwest,region,2020,78.11697370530429
2020-09-01,73897.0,midwest,region,2020,51.23355515610023
2020-10-01,69003.0,midwest,region,2020,41.21776264850243
2020-11-01,67380.0,midwest,region,2020,37.89621968981195
2020-12-01,58339.0,midwest,region,2020,19.393403984623617
2021-01-01,82448.0,midwest,region,2021,68.73356368337215
2021-02-01,72760.0,midwest,region,2021,48.906633194281945
2021-03-01,77145.0,midwest,region,2021,57.880734164003314
2021-04-01,86798.0,midwest,region,2021,77.63603556895663
2021-05-01,84293.0,midwest,region,2021,72.50943969001659
2021-06-01,76069.0,midwest,region,2021,55.678651463109304
2021-07-01,74021.0,midwest,region,2021,51.48732676847092
2021-08-01,71143.0,midwest,region,2021,45.59736950715779
2021-09-01,71182.0,midwest,region,2021,45.67718477233888
2021-10-01,70299.0,midwest,region,2021,43.870085306828294
2021-11-01,71165.0,midwest,region,2021,45.642393502900966
2021-12-01,69055.0,midwest,region,2021,41.324183002077234
2022-01-01,71410.0,midwest,region,2022,46.14379709185918
2022-02-01,69843.0,midwest,region,2022,42.93686066778771
2022-03-01,69944.0,midwest,region,2022,43.14356173915416
2022-04-01,73323.0,midwest,region,2022,50.05883817625529
2022-05-01,68580.0,midwest,region,2022,40.35207400307663
2022-06-01,67027.0,midwest,region,2022,37.173789212659926
2022-07-01,70897.0,midwest,region,2022,45.09391937293852
2022-08-01,68899.0,midwest,region,2022,41.004921941352826
2022-09-01,70226.0,midwest,region,2022,43.720687502771355
2022-10-01,71350.0,midwest,region,2022,46.02100437619595
2020-01-01,123157.0,south,region,2020,-3.3654100786410948
2020-02-01,129786.0,south,region,2020,1.8360051603521266
2020-03-01,115404.0,south,region,2020,-9.448766896851149
2020-04-01,106574.0,south,region,2020,-16.377186954221816
2020-05-01,138976.0,south,region,2020,9.046897609642775
2020-06-01,178297.0,south,region,2020,39.8999446171028
2020-07-01,264798.0,south,region,2020,107.77256787674267
2020-08-01,226290.0,south,region,2020,77.55743768770193
2020-09-01,202754.0,south,region,2020,59.0900204204
2020-10-01,188973.0,south,region,2020,48.27682032859648
2020-11-01,180965.0,south,region,2020,41.9933788994431
2020-12-01,164162.0,south,region,2020,28.80898000657795
2021-01-01,225921.0,south,region,2021,77.26790348598395
2021-02-01,198768.0,south,region,2021,55.96242332541932
2021-03-01,211776.0,south,region,2021,66.169092420128
2021-04-01,233271.0,south,region,2021,83.03504815435025
2021-05-01,243455.0,south,region,2021,91.02587826355328
2021-06-01,216894.0,south,region,2021,70.18490825859041
2021-07-01,210932.0,south,region,2021,65.50685159018226
2021-08-01,200252.0,south,region,2021,57.12683729655613
2021-09-01,201125.0,south,region,2021,57.81183284696208
2021-10-01,200049.0,south,region,2021,56.96755425333458
2021-11-01,198402.0,south,region,2021,55.67524306030067
2021-12-01,193022.0,south,region,2021,51.453850092163165
2022-01-01,195855.0,south,region,2022,53.676750887466795
2022-02-01,189484.0,south,region,2022,48.67777419601623
2022-03-01,192583.0,south,region,2022,51.10939070312741
2022-04-01,206537.0,south,region,2022,62.058334472159146
2022-05-01,197269.0,south,region,2022,54.78623967128584
2022-06-01,191051.0,south,region,2022,49.90731374640126
2022-07-01,197827.0,south,region,2022,55.224071878761805
2022-08-01,195625.0,south,region,2022,53.49628241485125
2022-09-01,195170.0,south,region,2022,53.13926869728572
2022-10-01,198390.0,south,region,2022,55.665827313903335
2020-01-01,66425.0,west,region,2020,-4.018322132861961
2020-02-01,73005.0,west,region,2020,5.489535456385585
2020-03-01,63362.0,west,region,2020,-8.444244290288289
2020-04-01,54643.0,west,region,2020,-21.04287807762102
2020-05-01,66678.0,west,region,2020,-3.6527464535185525
2020-06-01,78161.0,west,region,2020,12.939765506561931
2020-07-01,103264.0,west,region,2020,49.212675698489164
2020-08-01,100283.0,west,region,2020,44.90524052013856
2020-09-01,92496.0,west,region,2020,33.65331239742266
2020-10-01,89986.0,west,region,2020,30.026454867177772
2020-11-01,85480.0,west,region,2020,23.5154508706505
2020-12-01,72721.0,west,region,2020,5.079165919098914
2021-01-01,100531.0,west,region,2021,45.26359138368467
2021-02-01,91471.0,west,region,2021,32.17222515897604
2021-03-01,98265.0,west,region,2021,41.98930486434806
2021-04-01,99465.0,west,region,2021,43.723260655700194
2021-05-01,103648.0,west,region,2021,49.76754155172184
2021-06-01,93379.0,west,region,2021,34.92921486722594
2021-07-01,95703.0,west,region,2021,38.287309249811244
2021-08-01,93105.0,west,region,2021,34.53329496153387
2021-09-01,95855.0,west,region,2021,38.50694365004918
2021-10-01,93885.0,west,region,2021,35.66036622591275
2021-11-01,97014.0,west,region,2021,40.18165595186345
2021-12-01,93412.0,west,region,2021,34.97689865148812
2022-01-01,96731.0,west,region,2022,39.772731377736235
2022-02-01,95072.0,west,region,2022,37.37553749619191
2022-03-01,92287.0,west,region,2022,33.351315097095494
2022-04-01,82224.0,west,region,2022,18.81065082344837
2022-05-01,93318.0,west,region,2022,34.84107211449887
2022-06-01,93694.0,west,region,2022,35.384378262455876
2022-07-01,95214.0,west,region,2022,37.580722264835245
2022-08-01,95885.0,west,region,2022,38.550292544832985
2022-09-01,98418.0,west,region,2022,42.21038422774545
2022-10-01,100898.0,west,region,2022,45.79389286320653
2020-01-01,279273.0,us_total,region,2020,-4.743339831059129
2020-02-01,300490.0,us_total,region,2020,2.4935235922020467
2020-03-01,260899.0,us_total,region,2020,-11.010490160464835
2020-04-01,233008.0,us_total,region,2020,-20.523774684109906
2020-05-01,297093.0,us_total,region,2020,1.334847763912552
2020-06-01,380603.0,us_total,region,2020,29.819103996016093
2020-07-01,552214.0,us_total,region,2020,88.35355132265387
2020-08-01,486402.0,us_total,region,2020,65.90586995339032
2020-09-01,437285.0,us_total,region,2020,49.15265221476945
2020-10-01,412450.0,us_total,region,2020,40.68173252222614
2020-11-01,395669.0,us_total,region,2020,34.95793532631033
2020-12-01,347372.0,us_total,region,2020,18.48440972168927
2021-01-01,481995.0,us_total,region,2021,64.40269527712545
2021-02-01,427441.0,us_total,region,2021,45.79498225489845
2021-03-01,453684.0,us_total,region,2021,54.74615380679754
2021-04-01,490008.0,us_total,region,2021,67.13583316705295
2021-05-01,500485.0,us_total,region,2021,70.70941181085307
2021-06-01,451903.0,us_total,region,2021,54.13867613526867
2021-07-01,447318.0,us_total,region,2021,52.57478780064773
2021-08-01,430758.0,us_total,region,2021,46.926371045724544
2021-09-01,433037.0,us_total,region,2021,47.70371052546307
2021-10-01,430737.0,us_total,region,2021,46.91920819839041
2021-11-01,431874.0,us_total,region,2021,47.307025218338936
2021-12-01,420388.0,us_total,region,2021,43.38928881453171
2022-01-01,430729.0,us_total,region,2022,46.916479494644065
2022-02-01,418169.0,us_total,region,2022,42.63241461289074
2022-03-01,418542.0,us_total,region,2022,42.75964042506383
2022-04-01,424911.0,us_total,region,2022,44.93202969511852
2022-05-01,422587.0,us_total,region,2022,44.13934125680684
2022-06-01,412881.0,us_total,region,2022,40.82874143656019
2022-07-01,427241.0,us_total,region,2022,45.726764661239955
2022-08-01,422582.0,us_total,region,2022,44.13763581696538
2022-09-01,427575.0,us_total,region,2022,45.84068804264964
2022-10-01,432834.0,us_total,region,2022,47.6344696678997
2020-01-01,3300.0,agriculture,industry,2020,-12.13472675231312
2020-02-01,3736.0,agriculture,industry,2020,-0.5258603474672169
2020-03-01,3573.0,agriculture,industry,2020,-4.865872329095387
2020-04-01,3238.0,agriculture,industry,2020,-13.785528855754508
2020-05-01,4327.0,agriculture,industry,2020,15.210011315982161
2020-06-01,5330.0,agriculture,industry,2020,41.915729215203356
2020-07-01,7186.0,agriculture,industry,2020,91.3332889569327
2020-08-01,5906.0,agriculture,industry,2020,57.252213272981436
2020-09-01,5211.0,agriculture,industry,2020,38.747254210211004
2020-10-01,4872.0,agriculture,industry,2020,29.721094322039537
2020-11-01,4610.0,agriculture,industry,2020,22.745124142980764
2020-12-01,3738.0,agriculture,industry,2020,-0.472608666711043
2021-01-01,5006.0,agriculture,industry,2021,33.28895693270319
2021-02-01,4689.0,agriculture,industry,2021,24.84856553284963
2021-03-01,4934.0,agriculture,industry,2021,31.371896425480926
2021-04-01,4965.0,agriculture,industry,2021,32.19729747720162
2021-05-01,4946.0,agriculture,industry,2021,31.691406510017973
2021-06-01,4611.0,agriculture,industry,2021,22.77174998335885
2021-07-01,4747.0,agriculture,industry,2021,26.39286427477867
2021-08-01,4631.0,agriculture,industry,2021,23.30426679092059
2021-09-01,4827.0,agriculture,industry,2021,28.52293150502563
2021-10-01,4865.0,agriculture,industry,2021,29.534713439392927
2021-11-01,4839.0,agriculture,industry,2021,28.84244158956267
2021-12-01,4384.0,agriculture,industry,2021,16.727684217533113
2022-01-01,4251.0,agriculture,industry,2022,13.186447447247554
2022-02-01,4223.0,agriculture,industry,2022,12.44092391666112
2022-03-01,4214.0,agriculture,industry,2022,12.201291353258338
2022-04-01,4215.0,agriculture,industry,2022,12.227917193636424
2022-05-01,4229.0,agriculture,industry,2022,12.600678958929642
2022-06-01,4246.0,agriculture,industry,2022,13.053318245357119
2022-07-01,4583.0,agriculture,industry,2022,22.026226452772416
2022-08-01,4017.0,agriculture,industry,2022,6.956000798775211
2022-09-01,3946.0,agriculture,industry,2022,5.065566131931039
2022-10-01,3897.0,agriculture,industry,2022,3.76089995340478
2020-01-01,439.0,mining,industry,2020,-11.788345612860017
2020-02-01,495.0,mining,industry,2020,-0.5358338914936408
2020-03-01,379.0,mining,industry,2020,-23.84460817146685
2020-04-01,285.0,mining,industry,2020,-42.73275284661755
2020-05-01,316.0,mining,industry,2020,-36.503683858004024
2020-06-01,391.0,mining,industry,2020,-21.43335565974548
2020-07-01,429.0,mining,industry,2020,-13.797722705961155
2020-08-01,437.0,mining,industry,2020,-12.190221031480245
2020-09-01,430.0,mining,industry,2020,-13.59678499665104
2020-10-01,406.0,mining,industry,2020,-18.419290020093772
2020-11-01,411.0,mining,industry,2020,-17.414601473543204
2020-12-01,333.0,mining,industry,2020,-33.087742799732084
2021-01-01,466.0,mining,industry,2021,-6.363027461486942
2021-02-01,377.0,mining,industry,2021,-24.246483590087074
2021-03-01,426.0,mining,industry,2021,-14.400535833891498
2021-04-01,462.0,mining,industry,2021,-7.166778298727398
2021-05-01,517.0,mining,industry,2021,3.884795713328864
2021-06-01,409.0,mining,industry,2021,-17.816476892163433
2021-07-01,420.0,mining,industry,2021,-15.606162089752178
2021-08-01,432.0,mining,industry,2021,-13.194909578030813
2021-09-01,414.0,mining,industry,2021,-16.811788345612865
2021-10-01,451.0,mining,industry,2021,-9.37709310113865
2021-11-01,523.0,mining,industry,2021,5.090421969189547
2021-12-01,435.0,mining,industry,2021,-12.592096450100474
2022-01-01,458.0,mining,industry,2022,-7.970529135967854
2022-02-01,474.0,mining,industry,2022,-4.755525787006032
2022-03-01,462.0,mining,industry,2022,-7.166778298727398
2022-04-01,507.0,mining,industry,2022,1.8754186202277257
2022-05-01,535.0,mining,industry,2022,7.501674480910914
2022-06-01,500.0,mining,industry,2022,0.4688546550569285
2022-07-01,519.0,mining,industry,2022,4.286671131949092
2022-08-01,523.0,mining,industry,2022,5.090421969189547
2022-09-01,513.0,mining,industry,2022,3.0810448760884084
2022-10-01,556.0,mining,industry,2022,11.721366376423305
2020-01-01,244.0,utilities,industry,2020,-2.073578595317722
2020-02-01,295.0,utilities,industry,2020,18.394648829431443
2020-03-01,297.0,utilities,industry,2020,19.197324414715723
2020-04-01,224.0,utilities,industry,2020,-10.100334448160533
2020-05-01,229.0,utilities,industry,2020,-8.09364548494983
2020-06-01,272.0,utilities,industry,2020,9.163879598662211
2020-07-01,254.0,utilities,industry,2020,1.9397993311036827
2020-08-01,286.0,utilities,industry,2020,14.782608695652177
2020-09-01,296.0,utilities,industry,2020,18.79598662207358
2020-10-01,324.0,utilities,industry,2020,30.033444816053517
2020-11-01,345.0,utilities,industry,2020,38.46153846153847
2020-12-01,340.0,utilities,industry,2020,36.45484949832776
2021-01-01,382.0,utilities,industry,2021,53.31103678929766
2021-02-01,406.0,utilities,industry,2021,62.94314381270903
2021-03-01,519.0,utilities,industry,2021,108.29431438127092
2021-04-01,450.0,utilities,industry,2021,80.60200668896321
2021-05-01,430.0,utilities,industry,2021,72.5752508361204
2021-06-01,396.0,utilities,industry,2021,58.92976588628763
2021-07-01,485.0,utilities,industry,2021,94.64882943143813
2021-08-01,400.0,utilities,industry,2021,60.535117056856194
2021-09-01,430.0,utilities,industry,2021,72.5752508361204
2021-10-01,392.0,utilities,industry,2021,57.32441471571907
2021-11-01,466.0,utilities,industry,2021,87.02341137123747
2021-12-01,340.0,utilities,industry,2021,36.45484949832776
2022-01-01,426.0,utilities,industry,2022,70.96989966555185
2022-02-01,467.0,utilities,industry,2022,87.4247491638796
2022-03-01,554.0,utilities,industry,2022,122.34113712374584
2022-04-01,442.0,utilities,industry,2022,77.3913043478261
2022-05-01,476.0,utilities,industry,2022,91.03678929765887
2022-06-01,466.0,utilities,industry,2022,87.02341137123747
2022-07-01,434.0,utilities,industry,2022,74.18060200668897
2022-08-01,496.0,utilities,industry,2022,99.06354515050168
2022-09-01,524.0,utilities,industry,2022,110.30100334448163
2022-10-01,508.0,utilities,industry,2022,103.87959866220737
2020-01-01,30474.0,construction,industry,2020,-4.470219435736677
2020-02-01,32206.0,construction,industry,2020,0.9592476489028213
2020-03-01,27583.0,construction,industry,2020,-13.532915360501569
2020-04-01,20090.0,construction,industry,2020,-37.02194357366771
2020-05-01,25643.0,construction,industry,2020,-19.614420062695924
2020-06-01,33426.0,construction,industry,2020,4.783699059561129
2020-07-01,45952.0,construction,industry,2020,44.05015673981191
2020-08-01,43240.0,construction,industry,2020,35.54858934169279
2020-09-01,40524.0,construction,industry,2020,27.034482758620687
2020-10-01,38171.0,construction,industry,2020,19.65830721003135
2020-11-01,37478.0,construction,industry,2020,17.4858934169279
2020-12-01,32707.0,construction,industry,2020,2.529780564263323
2021-01-01,43582.0,construction,industry,2021,36.62068965517241
2021-02-01,38021.0,construction,industry,2021,19.188087774294672
2021-03-01,40842.0,construction,industry,2021,28.031347962382448
2021-04-01,43564.0,construction,industry,2021,36.56426332288401
2021-05-01,46030.0,construction,industry,2021,44.294670846394986
2021-06-01,41502.0,construction,industry,2021,30.100313479623825
2021-07-01,40678.0,construction,industry,2021,27.51724137931034
2021-08-01,40324.0,construction,industry,2021,26.407523510971785
2021-09-01,40891.0,construction,industry,2021,28.184952978056426
2021-10-01,40218.0,construction,industry,2021,26.07523510971787
2021-11-01,41258.0,construction,industry,2021,29.33542319749216
2021-12-01,40094.0,construction,industry,2021,25.686520376175547
2022-01-01,40090.0,construction,industry,2022,25.673981191222573
2022-02-01,39030.0,construction,industry,2022,22.351097178683386
2022-03-01,39436.0,construction,industry,2022,23.62382445141066
2022-04-01,39434.0,construction,industry,2022,23.61755485893417
2022-05-01,42975.0,construction,industry,2022,34.71786833855799
2022-06-01,39920.0,construction,industry,2022,25.141065830721004
2022-07-01,42647.0,construction,industry,2022,33.689655172413794
2022-08-01,41896.0,construction,industry,2022,31.33542319749216
2022-09-01,42170.0,construction,industry,2022,32.19435736677116
2022-10-01,42320.0,construction,industry,2022,32.66457680250784
2020-01-01,4840.0,manufacturing,industry,2020,-12.807194006995845
2020-02-01,5174.0,manufacturing,industry,2020,-6.790169791776138
2020-03-01,4799.0,manufacturing,industry,2020,-13.545810751977907
2020-04-01,4740.0,manufacturing,industry,2020,-14.608698263049652
2020-05-01,5913.0,manufacturing,industry,2020,6.5229466604614785
2020-06-01,6790.0,manufacturing,industry,2020,22.322138986053346
2020-07-01,9546.0,manufacturing,industry,2020,71.97159628289621
2020-08-01,8455.0,manufacturing,industry,2020,52.317184849349196
2020-09-01,7703.0,manufacturing,industry,2020,38.76987284382459
2020-10-01,7149.0,manufacturing,industry,2020,28.789539265286507
2020-11-01,6967.0,manufacturing,industry,2020,25.510801519268583
2020-12-01,5980.0,manufacturing,industry,2020,7.729954512017528
2021-01-01,7896.0,manufacturing,industry,2021,42.24677605800843
2021-02-01,7138.0,manufacturing,industry,2021,28.59137379712059
2021-03-01,7383.0,manufacturing,industry,2021,33.00505922445241
2021-04-01,8219.0,manufacturing,industry,2021,48.06563480506222
2021-05-01,8179.0,manufacturing,industry,2021,47.3450331026407
2021-06-01,7175.0,manufacturing,industry,2021,29.257930371860496
2021-07-01,7304.0,manufacturing,industry,2021,31.581870862169904
2021-08-01,6831.0,manufacturing,industry,2021,23.060755731035407
2021-09-01,6963.0,manufacturing,industry,2021,25.43874134902643
2021-10-01,6993.0,manufacturing,industry,2021,25.979192625842572
2021-11-01,7139.0,manufacturing,industry,2021,28.609388839681127
2021-12-01,7149.0,manufacturing,industry,2021,28.789539265286507
2022-01-01,7246.0,manufacturing,industry,2022,30.5369983936587
2022-02-01,7120.0,manufacturing,industry,2022,28.267103031030906
2022-03-01,7217.0,manufacturing,industry,2022,30.014562159403095
2022-04-01,7261.0,manufacturing,industry,2022,30.80722403206677
